Data prepared by Tyler R. & Dave F.,,,,
avg,459877.534,MW,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand
2016,4,3,6,0.756383981
2016,4,3,7,0.735302282
2016,4,3,8,0.723723112
2016,4,3,9,0.720513562
2016,4,3,10,0.725384424
2016,4,3,11,0.742438964
2016,4,3,12,0.765384203
2016,4,3,13,0.792891527
2016,4,3,14,0.814097172
2016,4,3,15,0.82384542
2016,4,3,16,0.822384161
2016,4,3,17,0.820364058
2016,4,3,18,0.816821811
2016,4,3,19,0.812592424
2016,4,3,20,0.809211089
2016,4,3,21,0.815201814
2016,4,3,22,0.82651787
2016,4,3,23,0.840006244
2016,4,3,24,0.856669376
2016,4,4,1,0.882171817
2016,4,4,2,0.884026659
2016,4,4,3,0.85590178
2016,4,4,4,0.8185788
2016,4,4,5,0.776706783
2016,4,4,6,0.744772194
2016,4,4,7,0.723844883
2016,4,4,8,0.71236574
2016,4,4,9,0.714899023
2016,4,4,10,0.74380672
2016,4,4,11,0.808482634
2016,4,4,12,0.869957696
2016,4,4,13,0.895973318
2016,4,4,14,0.907454635
2016,4,4,15,0.918264035
2016,4,4,16,0.923941633
2016,4,4,17,0.927072902
2016,4,4,18,0.931682825
2016,4,4,19,0.936462358
2016,4,4,20,0.940900496
2016,4,4,21,0.950126866
2016,4,4,22,0.960166495
2016,4,4,23,0.96551792
2016,4,4,24,0.969538555
2016,4,5,1,0.981328651
2016,4,5,2,0.970693211
2016,4,5,3,0.929951929
2016,4,5,4,0.878718724
2016,4,5,5,0.830799445
2016,4,5,6,0.792367474
2016,4,5,7,0.766762831
2016,4,5,8,0.752335077
2016,4,5,9,0.753041787
2016,4,5,10,0.780790479
2016,4,5,11,0.844079067
2016,4,5,12,0.903183933
2016,4,5,13,0.92509194
2016,4,5,14,0.934327007
2016,4,5,15,0.943601215
2016,4,5,16,0.945201641
2016,4,5,17,0.943138048
2016,4,5,18,0.943211981
2016,4,5,19,0.943379417
2016,4,5,20,0.944579737
2016,4,5,21,0.949244022
2016,4,5,22,0.95725485
2016,4,5,23,0.962543215
2016,4,5,24,0.97161737
2016,4,6,1,0.995271493
2016,4,6,2,0.990165786
2016,4,6,3,0.951627265
2016,4,6,4,0.90167701
2016,4,6,5,0.857626152
2016,4,6,6,0.820881587
2016,4,6,7,0.795283468
2016,4,6,8,0.782097348
2016,4,6,9,0.782095174
2016,4,6,10,0.805666667
2016,4,6,11,0.866969944
2016,4,6,12,0.920823412
2016,4,6,13,0.934253074
2016,4,6,14,0.936890733
2016,4,6,15,0.941241891
2016,4,6,16,0.940082887
2016,4,6,17,0.935288133
2016,4,6,18,0.933592029
2016,4,6,19,0.934392242
2016,4,6,20,0.934222631
2016,4,6,21,0.939915451
2016,4,6,22,0.94670639
2016,4,6,23,0.953199423
2016,4,6,24,0.963778326
2016,4,7,1,0.975292261
2016,4,7,2,0.963243401
2016,4,7,3,0.923552399
2016,4,7,4,0.87332381
2016,4,7,5,0.823323542
2016,4,7,6,0.785267758
2016,4,7,7,0.758821587
2016,4,7,8,0.743950236
2016,4,7,9,0.743489244
2016,4,7,10,0.76137444
2016,4,7,11,0.819748677
2016,4,7,12,0.87719658
2016,4,7,13,0.902116258
2016,4,7,14,0.917222453
2016,4,7,15,0.931561053
2016,4,7,16,0.939202218
2016,4,7,17,0.942700976
2016,4,7,18,0.946151894
2016,4,7,19,0.949244022
2016,4,7,20,0.953225517
2016,4,7,21,0.960133878
2016,4,7,22,0.966248549
2016,4,7,23,0.965187397
2016,4,7,24,0.964252365
2016,4,8,1,0.972171865
2016,4,8,2,0.961927834
2016,4,8,3,0.923817687
2016,4,8,4,0.875833173
2016,4,8,5,0.828418376
2016,4,8,6,0.790751826
2016,4,8,7,0.765305922
2016,4,8,8,0.750708557
2016,4,8,9,0.7511652
2016,4,8,10,0.772538282
2016,4,8,11,0.827009305
2016,4,8,12,0.87997993
2016,4,8,13,0.902122781
2016,4,8,14,0.914817465
2016,4,8,15,0.926877198
2016,4,8,16,0.932846178
2016,4,8,17,0.932332998
2016,4,8,18,0.931843737
2016,4,8,19,0.931415362
2016,4,8,20,0.928405865
2016,4,8,21,0.927710028
2016,4,8,22,0.926711936
2016,4,8,23,0.921580135
2016,4,8,24,0.918109646
2016,4,9,1,0.930549915
2016,4,9,2,0.927666538
2016,4,9,3,0.90307086
2016,4,9,4,0.868122425
2016,4,9,5,0.82876412
2016,4,9,6,0.798103784
2016,4,9,7,0.774604049
2016,4,9,8,0.760732965
2016,4,9,9,0.75533805
2016,4,9,10,0.763616341
2016,4,9,11,0.781114478
2016,4,9,12,0.804475045
2016,4,9,13,0.833350124
2016,4,9,14,0.857843601
2016,4,9,15,0.874491512
2016,4,9,16,0.879658105
2016,4,9,17,0.877244419
2016,4,9,18,0.873632588
2016,4,9,19,0.86808111
2016,4,9,20,0.862314357
2016,4,9,21,0.862116478
2016,4,9,22,0.862403511
2016,4,9,23,0.863999588
2016,4,9,24,0.870212112
2016,4,10,1,0.892409326
2016,4,10,2,0.897767274
2016,4,10,3,0.879157972
2016,4,10,4,0.850374222
2016,4,10,5,0.817719876
2016,4,10,6,0.791354161
2016,4,10,7,0.771122688
2016,4,10,8,0.758712862
2016,4,10,9,0.755233675
2016,4,10,10,0.758797667
2016,4,10,11,0.771888109
2016,4,10,12,0.788203322
2016,4,10,13,0.806973536
2016,4,10,14,0.825580664
2016,4,10,15,0.837416424
2016,4,10,16,0.841106537
2016,4,10,17,0.845446823
2016,4,10,18,0.845620782
2016,4,10,19,0.845409856
2016,4,10,20,0.845042367
2016,4,10,21,0.850395966
2016,4,10,22,0.85960494
2016,4,10,23,0.869185751
2016,4,10,24,0.882215307
2016,4,11,1,0.905367123
2016,4,11,2,0.903231772
2016,4,11,3,0.873054173
2016,4,11,4,0.834556967
2016,4,11,5,0.794213618
2016,4,11,6,0.76199417
2016,4,11,7,0.740170969
2016,4,11,8,0.728902752
2016,4,11,9,0.733197373
2016,4,11,10,0.758217078
2016,4,11,11,0.818383096
2016,4,11,12,0.874741578
2016,4,11,13,0.900204879
2016,4,11,14,0.916004738
2016,4,11,15,0.929551823
2016,4,11,16,0.936025285
2016,4,11,17,0.936695029
2016,4,11,18,0.937530034
2016,4,11,19,0.938404179
2016,4,11,20,0.93902391
2016,4,11,21,0.94176377
2016,4,11,22,0.945436486
2016,4,11,23,0.945897479
2016,4,11,24,0.94730655
2016,4,12,1,0.95781152
2016,4,12,2,0.949074412
2016,4,12,3,0.911688371
2016,4,12,4,0.86204472
2016,4,12,5,0.816125973
2016,4,12,6,0.77768313
2016,4,12,7,0.751754488
2016,4,12,8,0.738005175
2016,4,12,9,0.738666221
2016,4,12,10,0.760635113
2016,4,12,11,0.819655174
2016,4,12,12,0.87588971
2016,4,12,13,0.900263591
2016,4,12,14,0.913791105
2016,4,12,15,0.927281653
2016,4,12,16,0.932185132
2016,4,12,17,0.932646125
2016,4,12,18,0.93333109
2016,4,12,19,0.930849994
2016,4,12,20,0.928079692
2016,4,12,21,0.927403425
2016,4,12,22,0.927918779
2016,4,12,23,0.925002786
2016,4,12,24,0.92795792
2016,4,13,1,0.951472876
2016,4,13,2,0.950237765
2016,4,13,3,0.913306193
2016,4,13,4,0.863790837
2016,4,13,5,0.818230881
2016,4,13,6,0.784254445
2016,4,13,7,0.760830817
2016,4,13,8,0.747944778
2016,4,13,9,0.747325048
2016,4,13,10,0.772577423
2016,4,13,11,0.834602631
2016,4,13,12,0.88796249
2016,4,13,13,0.904734346
2016,4,13,14,0.912103699
2016,4,13,15,0.917661701
2016,4,13,16,0.919140355
2016,4,13,17,0.916654911
2016,4,13,18,0.916426589
2016,4,13,19,0.913664984
2016,4,13,20,0.911536157
2016,4,13,21,0.91248641
2016,4,13,22,0.914158594
2016,4,13,23,0.914619586
2016,4,13,24,0.920592916
2016,4,14,1,0.942120386
2016,4,14,2,0.938693387
2016,4,14,3,0.903062162
2016,4,14,4,0.854977621
2016,4,14,5,0.811315997
2016,4,14,6,0.779098724
2016,4,14,7,0.755309782
2016,4,14,8,0.743691471
2016,4,14,9,0.743169593
2016,4,14,10,0.76696071
2016,4,14,11,0.827929116
2016,4,14,12,0.879712467
2016,4,14,13,0.897956455
2016,4,14,14,0.905754183
2016,4,14,15,0.914454325
2016,4,14,16,0.918633699
2016,4,14,17,0.919755736
2016,4,14,18,0.923176212
2016,4,14,19,0.924809256
2016,4,14,20,0.924289552
2016,4,14,21,0.925802999
2016,4,14,22,0.927203371
2016,4,14,23,0.924439592
2016,4,14,24,0.926605386
2016,4,15,1,0.943953483
2016,4,15,2,0.940491692
2016,4,15,3,0.903871073
2016,4,15,4,0.858311117
2016,4,15,5,0.811100722
2016,4,15,6,0.771640217
2016,4,15,7,0.746535707
2016,4,15,8,0.733171279
2016,4,15,9,0.731455605
2016,4,15,10,0.75489228
2016,4,15,11,0.812257552
2016,4,15,12,0.862190411
2016,4,15,13,0.882165294
2016,4,15,14,0.895982016
2016,4,15,15,0.906208652
2016,4,15,16,0.910748991
2016,4,15,17,0.910074898
2016,4,15,18,0.909205101
2016,4,15,19,0.909716107
2016,4,15,20,0.909157263
2016,4,15,21,0.907541615
2016,4,15,22,0.905884652
2016,4,15,23,0.89881103
2016,4,15,24,0.892926855
2016,4,16,1,0.902433734
2016,4,16,2,0.900765898
2016,4,16,3,0.871208029
2016,4,16,4,0.832602099
2016,4,16,5,0.791199772
2016,4,16,6,0.755627258
2016,4,16,7,0.729361569
2016,4,16,8,0.712852827
2016,4,16,9,0.707383979
2016,4,16,10,0.713087672
2016,4,16,11,0.727902485
2016,4,16,12,0.748699326
2016,4,16,13,0.776515428
2016,4,16,14,0.80310729
2016,4,16,15,0.822286309
2016,4,16,16,0.832528166
2016,4,16,17,0.837486008
2016,4,16,18,0.835726844
2016,4,16,19,0.834504779
2016,4,16,20,0.835224536
2016,4,16,21,0.83818402
2016,4,16,22,0.84171322
2016,4,16,23,0.843924678
2016,4,16,24,0.843783336
2016,4,17,1,0.857758796
2016,4,17,2,0.859337477
2016,4,17,3,0.836744506
2016,4,17,4,0.803270377
2016,4,17,5,0.76488407
2016,4,17,6,0.730303125
2016,4,17,7,0.704633247
2016,4,17,8,0.688509389
2016,4,17,9,0.681894585
2016,4,17,10,0.684390901
2016,4,17,11,0.692395206
2016,4,17,12,0.705985781
2016,4,17,13,0.731499095
2016,4,17,14,0.75872156
2016,4,17,15,0.778165867
2016,4,17,16,0.79148463
2016,4,17,17,0.803818349
2016,4,17,18,0.812959913
2016,4,17,19,0.82024881
2016,4,17,20,0.826785333
2016,4,17,21,0.837281605
2016,4,17,22,0.850617765
2016,4,17,23,0.86135758
2016,4,17,24,0.869474959
2016,4,18,1,0.891309033
2016,4,18,2,0.892148387
2016,4,18,3,0.857687038
2016,4,18,4,0.813029497
2016,4,18,5,0.767189032
2016,4,18,6,0.730492305
2016,4,18,7,0.705537836
2016,4,18,8,0.690540365
2016,4,18,9,0.693195419
2016,4,18,10,0.719367604
2016,4,18,11,0.773397206
2016,4,18,12,0.825441497
2016,4,18,13,0.854690588
2016,4,18,14,0.874885095
2016,4,18,15,0.894833884
2016,4,18,16,0.910187972
2016,4,18,17,0.921823678
2016,4,18,18,0.935266388
2016,4,18,19,0.947317422
2016,4,18,20,0.958720458
2016,4,18,21,0.970090876
2016,4,18,22,0.97788643
2016,4,18,23,0.97762984
2016,4,18,24,0.973046011
2016,4,19,1,0.982307172
2016,4,19,2,0.969455925
2016,4,19,3,0.919853589
2016,4,19,4,0.860892239
2016,4,19,5,0.805903686
2016,4,19,6,0.763501093
2016,4,19,7,0.730224843
2016,4,19,8,0.709408431
2016,4,19,9,0.706124948
2016,4,19,10,0.726606488
2016,4,19,11,0.778248498
2016,4,19,12,0.82898157
2016,4,19,13,0.85746524
2016,4,19,14,0.877981571
2016,4,19,15,0.897747703
2016,4,19,16,0.913943319
2016,4,19,17,0.927242512
2016,4,19,18,0.941709407
2016,4,19,19,0.956537268
2016,4,19,20,0.966335529
2016,4,19,21,0.976736124
2016,4,19,22,0.982254984
2016,4,19,23,0.980724142
2016,4,19,24,0.976416473
2016,4,20,1,0.985714601
2016,4,20,2,0.973976693
2016,4,20,3,0.924485256
2016,4,20,4,0.866187127
2016,4,20,5,0.813094731
2016,4,20,6,0.77038336
2016,4,20,7,0.737124506
2016,4,20,8,0.716392899
2016,4,20,9,0.712574492
2016,4,20,10,0.730305299
2016,4,20,11,0.781244948
2016,4,20,12,0.829394723
2016,4,20,13,0.855906129
2016,4,20,14,0.87424362
2016,4,20,15,0.894779522
2016,4,20,16,0.909505181
2016,4,20,17,0.921103921
2016,4,20,18,0.934737986
2016,4,20,19,0.948208964
2016,4,20,20,0.960703595
2016,4,20,21,0.971641289
2016,4,20,22,0.97861271
2016,4,20,23,0.977595048
2016,4,20,24,0.973770117
2016,4,21,1,0.983916296
2016,4,21,2,0.97136078
2016,4,21,3,0.923726359
2016,4,21,4,0.864249655
2016,4,21,5,0.810981125
2016,4,21,6,0.768574183
2016,4,21,7,0.737241928
2016,4,21,8,0.715634002
2016,4,21,9,0.713574758
2016,4,21,10,0.735563221
2016,4,21,11,0.785446066
2016,4,21,12,0.834504779
2016,4,21,13,0.861944693
2016,4,21,14,0.884996482
2016,4,21,15,0.905580223
2016,4,21,16,0.919179496
2016,4,21,17,0.928979931
2016,4,21,18,0.940939637
2016,4,21,19,0.952625357
2016,4,21,20,0.960025153
2016,4,21,21,0.968081646
2016,4,21,22,0.97187396
2016,4,21,23,0.966620387
2016,4,21,24,0.96305422
2016,4,22,1,0.972311033
2016,4,22,2,0.960625313
2016,4,22,3,0.918879416
2016,4,22,4,0.864723694
2016,4,22,5,0.809615544
2016,4,22,6,0.765360284
2016,4,22,7,0.733225642
2016,4,22,8,0.714385843
2016,4,22,9,0.710036859
2016,4,22,10,0.728376525
2016,4,22,11,0.77763964
2016,4,22,12,0.826089495
2016,4,22,13,0.858213265
2016,4,22,14,0.884992133
2016,4,22,15,0.909937905
2016,4,22,16,0.929936708
2016,4,22,17,0.942985834
2016,4,22,18,0.954671554
2016,4,22,19,0.961595136
2016,4,22,20,0.967396681
2016,4,22,21,0.970499681
2016,4,22,22,0.967316225
2016,4,22,23,0.954528037
2016,4,22,24,0.940778725
2016,4,23,1,0.935268562
2016,4,23,2,0.924411324
2016,4,23,3,0.891363395
2016,4,23,4,0.846127439
2016,4,23,5,0.798301663
2016,4,23,6,0.759104271
2016,4,23,7,0.727408876
2016,4,23,8,0.704668039
2016,4,23,9,0.695087227
2016,4,23,10,0.695778716
2016,4,23,11,0.70614017
2016,4,23,12,0.720817991
2016,4,23,13,0.756144787
2016,4,23,14,0.793535176
2016,4,23,15,0.823282226
2016,4,23,16,0.843350612
2016,4,23,17,0.855571257
2016,4,23,18,0.862081686
2016,4,23,19,0.868128948
2016,4,23,20,0.875963643
2016,4,23,21,0.885448777
2016,4,23,22,0.892694184
2016,4,23,23,0.892800734
2016,4,23,24,0.883730928
2016,4,24,1,0.884450685
2016,4,24,2,0.87993644
2016,4,24,3,0.85125924
2016,4,24,4,0.812766383
2016,4,24,5,0.771261855
2016,4,24,6,0.734171546
2016,4,24,7,0.705585674
2016,4,24,8,0.686028294
2016,4,24,9,0.675355887
2016,4,24,10,0.676021282
2016,4,24,11,0.680646426
2016,4,24,12,0.691990751
2016,4,24,13,0.716008014
2016,4,24,14,0.749029849
2016,4,24,15,0.775784798
2016,4,24,16,0.79662078
2016,4,24,17,0.815851987
2016,4,24,18,0.832158502
2016,4,24,19,0.846534069
2016,4,24,20,0.859376618
2016,4,24,21,0.875746194
2016,4,24,22,0.89209185
2016,4,24,23,0.900028745
2016,4,24,24,0.900537577
2016,4,25,1,0.911577472
2016,4,25,2,0.908724539
2016,4,25,3,0.874293633
2016,4,25,4,0.826050354
2016,4,25,5,0.77911612
2016,4,25,6,0.740236204
2016,4,25,7,0.713050705
2016,4,25,8,0.698083677
2016,4,25,9,0.696398446
2016,4,25,10,0.720185213
2016,4,25,11,0.773451568
2016,4,25,12,0.827226755
2016,4,25,13,0.862429605
2016,4,25,14,0.892596332
2016,4,25,15,0.921380082
2016,4,25,16,0.944873293
2016,4,25,17,0.965200444
2016,4,25,18,0.985090522
2016,4,25,19,1.001740607
2016,4,25,20,1.013815561
2016,4,25,21,1.022972346
2016,4,25,22,1.027871477
2016,4,25,23,1.022196053
2016,4,25,24,1.010864775
2016,4,26,1,1.011473633
2016,4,26,2,0.999026841
2016,4,26,3,0.950727025
2016,4,26,4,0.89153518
2016,4,26,5,0.835111462
2016,4,26,6,0.791151933
2016,4,26,7,0.755679446
2016,4,26,8,0.735193557
2016,4,26,9,0.729065839
2016,4,26,10,0.749060292
2016,4,26,11,0.80004778
2016,4,26,12,0.850626463
2016,4,26,13,0.885400938
2016,4,26,14,0.918290129
2016,4,26,15,0.948800426
2016,4,26,16,0.971147679
2016,4,26,17,0.989857008
2016,4,26,18,1.007868325
2016,4,26,19,1.021428457
2016,4,26,20,1.033418606
2016,4,26,21,1.04474336
2016,4,26,22,1.047122254
2016,4,26,23,1.036243271
2016,4,26,24,1.0226353
2016,4,27,1,1.020628244
2016,4,27,2,1.004173863
2016,4,27,3,0.954712869
2016,4,27,4,0.893213888
2016,4,27,5,0.839164715
2016,4,27,6,0.795344353
2016,4,27,7,0.762113767
2016,4,27,8,0.740410163
2016,4,27,9,0.736050307
2016,4,27,10,0.753559316
2016,4,27,11,0.797958093
2016,4,27,12,0.846484055
2016,4,27,13,0.87861
2016,4,27,14,0.905049647
2016,4,27,15,0.930423794
2016,4,27,16,0.950777039
2016,4,27,17,0.967379285
2016,4,27,18,0.98280948
2016,4,27,19,0.994803977
2016,4,27,20,1.002843074
2016,4,27,21,1.009533986
2016,4,27,22,1.013180609
2016,4,27,23,1.009797099
2016,4,27,24,1.000109738
2016,4,28,1,1.001599265
2016,4,28,2,0.984990495
2016,4,28,3,0.940589544
2016,4,28,4,0.883952726
2016,4,28,5,0.831319148
2016,4,28,6,0.78722915
2016,4,28,7,0.754057275
2016,4,28,8,0.734069345
2016,4,28,9,0.731172921
2016,4,28,10,0.751260878
2016,4,28,11,0.800289148
2016,4,28,12,0.852065976
2016,4,28,13,0.884805127
2016,4,28,14,0.911725338
2016,4,28,15,0.941681139
2016,4,28,16,0.96044483
2016,4,28,17,0.98032621
2016,4,28,18,0.997585153
2016,4,28,19,1.012054222
2016,4,28,20,1.020589103
2016,4,28,21,1.026710298
2016,4,28,22,1.03113104
2016,4,28,23,1.025314274
2016,4,28,24,1.013963426
2016,4,29,1,1.010277662
2016,4,29,2,0.994956192
2016,4,29,3,0.950476959
2016,4,29,4,0.895749345
2016,4,29,5,0.843496303
2016,4,29,6,0.799175808
2016,4,29,7,0.766236604
2016,4,29,8,0.746781425
2016,4,29,9,0.742884735
2016,4,29,10,0.757023282
2016,4,29,11,0.807523683
2016,4,29,12,0.856101833
2016,4,29,13,0.890019559
2016,4,29,14,0.917859579
2016,4,29,15,0.946821638
2016,4,29,16,0.967183581
2016,4,29,17,0.982535494
2016,4,29,18,0.996263062
2016,4,29,19,1.005093673
2016,4,29,20,1.008496753
2016,4,29,21,1.008240163
2016,4,29,22,1.001892821
2016,4,29,23,0.987032343
2016,4,29,24,0.968549162
2016,4,30,1,0.965935422
2016,4,30,2,0.954162723
2016,4,30,3,0.91918602
2016,4,30,4,0.875456986
2016,4,30,5,0.828948952
2016,4,30,6,0.787433552
2016,4,30,7,0.755694667
2016,4,30,8,0.735004376
2016,4,30,9,0.723183838
2016,4,30,10,0.72347522
2016,4,30,11,0.730981566
2016,4,30,12,0.748731944
2016,4,30,13,0.782308274
2016,4,30,14,0.818526612
2016,4,30,15,0.847664805
2016,4,30,16,0.870012058
2016,4,30,17,0.8831025
2016,4,30,18,0.890504471
2016,4,30,19,0.894707764
2016,4,30,20,0.899085016
2016,4,30,21,0.906232571
2016,4,30,22,0.909583463
2016,4,30,23,0.906797939
2016,4,30,24,0.903607959
2016,5,1,1,0.90658049
2016,5,1,2,0.897625932
2016,5,1,3,0.873065045
2016,5,1,4,0.837962221
2016,5,1,5,0.795353051
2016,5,1,6,0.756829752
2016,5,1,7,0.728922322
2016,5,1,8,0.709684592
2016,5,1,9,0.698957823
2016,5,1,10,0.694106531
2016,5,1,11,0.702482674
2016,5,1,12,0.715186056
2016,5,1,13,0.747525101
2016,5,1,14,0.788196798
2016,5,1,15,0.822434174
2016,5,1,16,0.848521554
2016,5,1,17,0.870716594
2016,5,1,18,0.885792347
2016,5,1,19,0.895623225
2016,5,1,20,0.900472342
2016,5,1,21,0.91590906
2016,5,1,22,0.922800025
2016,5,1,23,0.925842139
2016,5,1,24,0.926553198
2016,5,2,1,0.935009798
2016,5,2,2,0.928355852
2016,5,2,3,0.895049159
2016,5,2,4,0.845775171
2016,5,2,5,0.800373953
2016,5,2,6,0.75991753
2016,5,2,7,0.733001669
2016,5,2,8,0.716825623
2016,5,2,9,0.715821008
2016,5,2,10,0.737335431
2016,5,2,11,0.792591447
2016,5,2,12,0.844833616
2016,5,2,13,0.88149555
2016,5,2,14,0.909137692
2016,5,2,15,0.937586571
2016,5,2,16,0.958516056
2016,5,2,17,0.970186554
2016,5,2,18,0.980995953
2016,5,2,19,0.988665387
2016,5,2,20,0.989206835
2016,5,2,21,0.989137251
2016,5,2,22,0.988237012
2016,5,2,23,0.983868457
2016,5,2,24,0.979839124
2016,5,3,1,0.984527328
2016,5,3,2,0.974361579
2016,5,3,3,0.930936974
2016,5,3,4,0.875009041
2016,5,3,5,0.822199329
2016,5,3,6,0.781445001
2016,5,3,7,0.749103782
2016,5,3,8,0.730998962
2016,5,3,9,0.727635023
2016,5,3,10,0.74690972
2016,5,3,11,0.797510147
2016,5,3,12,0.848834681
2016,5,3,13,0.880760572
2016,5,3,14,0.903059987
2016,5,3,15,0.925205013
2016,5,3,16,0.941772468
2016,5,3,17,0.954169246
2016,5,3,18,0.965950644
2016,5,3,19,0.976227293
2016,5,3,20,0.98329874
2016,5,3,21,0.986373472
2016,5,3,22,0.991535716
2016,5,3,23,0.986464801
2016,5,3,24,0.978812764
2016,5,4,1,0.980428411
2016,5,4,2,0.973759244
2016,5,4,3,0.931291416
2016,5,4,4,0.874178385
2016,5,4,5,0.821094687
2016,5,4,6,0.776015294
2016,5,4,7,0.744113323
2016,5,4,8,0.724514627
2016,5,4,9,0.719521993
2016,5,4,10,0.738548798
2016,5,4,11,0.7899016
2016,5,4,12,0.836568372
2016,5,4,13,0.865071613
2016,5,4,14,0.887603698
2016,5,4,15,0.907474206
2016,5,4,16,0.922863085
2016,5,4,17,0.931100061
2016,5,4,18,0.938282408
2016,5,4,19,0.944510153
2016,5,4,20,0.950176879
2016,5,4,21,0.95779195
2016,5,4,22,0.96669432
2016,5,4,23,0.969699468
2016,5,4,24,0.9681708
2016,5,5,1,0.971019384
2016,5,5,2,0.960729688
2016,5,5,3,0.9206625
2016,5,5,4,0.862673148
2016,5,5,5,0.811416024
2016,5,5,6,0.768130587
2016,5,5,7,0.736048132
2016,5,5,8,0.718021594
2016,5,5,9,0.713985737
2016,5,5,10,0.734991329
2016,5,5,11,0.784226176
2016,5,5,12,0.835718146
2016,5,5,13,0.865145545
2016,5,5,14,0.886883942
2016,5,5,15,0.907000167
2016,5,5,16,0.921223519
2016,5,5,17,0.930771713
2016,5,5,18,0.93938705
2016,5,5,19,0.946401961
2016,5,5,20,0.954188817
2016,5,5,21,0.962825899
2016,5,5,22,0.967779391
2016,5,5,23,0.964400231
2016,5,5,24,0.956452463
2016,5,6,1,0.95749187
2016,5,6,2,0.950522623
2016,5,6,3,0.912010196
2016,5,6,4,0.860942252
2016,5,6,5,0.811237715
2016,5,6,6,0.771427116
2016,5,6,7,0.739625172
2016,5,6,8,0.722157478
2016,5,6,9,0.718091178
2016,5,6,10,0.735611059
2016,5,6,11,0.784317505
2016,5,6,12,0.828190055
2016,5,6,13,0.855571257
2016,5,6,14,0.879129703
2016,5,6,15,0.901333441
2016,5,6,16,0.914373869
2016,5,6,17,0.921975893
2016,5,6,18,0.933396325
2016,5,6,19,0.940909194
2016,5,6,20,0.94723914
2016,5,6,21,0.953292926
2016,5,6,22,0.956989562
2016,5,6,23,0.949815913
2016,5,6,24,0.93671025
2016,5,7,1,0.929793191
2016,5,7,2,0.920540728
2016,5,7,3,0.888456099
2016,5,7,4,0.842265541
2016,5,7,5,0.794915979
2016,5,7,6,0.753850698
2016,5,7,7,0.722914201
2016,5,7,8,0.701647669
2016,5,7,9,0.693143231
2016,5,7,10,0.695585186
2016,5,7,11,0.704541918
2016,5,7,12,0.721502956
2016,5,7,13,0.751630542
2016,5,7,14,0.784634981
2016,5,7,15,0.810191785
2016,5,7,16,0.83000793
2016,5,7,17,0.842900493
2016,5,7,18,0.853170618
2016,5,7,19,0.864469278
2016,5,7,20,0.876213709
2016,5,7,21,0.887640665
2016,5,7,22,0.897475892
2016,5,7,23,0.894629482
2016,5,7,24,0.887534115
2016,5,8,1,0.884968214
2016,5,8,2,0.881208517
2016,5,8,3,0.85418828
2016,5,8,4,0.813188235
2016,5,8,5,0.772070766
2016,5,8,6,0.735732831
2016,5,8,7,0.704157033
2016,5,8,8,0.683001401
2016,5,8,9,0.672694309
2016,5,8,10,0.671846257
2016,5,8,11,0.674912291
2016,5,8,12,0.688294114
2016,5,8,13,0.718997941
2016,5,8,14,0.756005619
2016,5,8,15,0.785994038
2016,5,8,16,0.806799577
2016,5,8,17,0.822375463
2016,5,8,18,0.837714329
2016,5,8,19,0.848736829
2016,5,8,20,0.858306768
2016,5,8,21,0.868794343
2016,5,8,22,0.878062028
2016,5,8,23,0.881008464
2016,5,8,24,0.879031851
2016,5,9,1,0.888179939
2016,5,9,2,0.893368277
2016,5,9,3,0.865850081
2016,5,9,4,0.818989779
